area;tegnologia;defecto;causa;division;proyecto
SMD;DEK;PANEL ENCIMADO;MAQUINA;ID 2;VOLT
SMD;DEK;PANEL QUEBRADO;MAQUINA;ID 2;VOLT
SMD;DEK;PASTA ALTA;MAQUINA;ID 2;VOLT
SMD;DEK;UNIDAD CAIDA AL PISO;METODO;ID 2;VOLT
SMD;SIPLACE;ADICIONALES;MAQUINA;ID 2;VOLT
SMD;SIPLACE;BARRIDA;MANO DE OBRA;ID 2;VOLT
SMD;SIPLACE;CANTO;MAQUINA;ID 2;VOLT
SMD;SIPLACE;COBRE EXPUESTO;MANO DE OBRA;ID 2;VOLT
SMD;SIPLACE;COMP INVERTIDO;METODO;ID 2;VOLT
SMD;SIPLACE;COMPONENTE DE CABEZA;MAQUINA;ID 2;VOLT
SMD;SIPLACE;COMPONENTE ELEVADO;MAQUINA;ID 2;VOLT
SMD;SIPLACE;COMPONENTE EQUIVOCADO;METODO;ID 2;VOLT
SMD;SIPLACE;COMPONENTE FRACTURADO;MAQUINA;ID 2;VOLT
SMD;SIPLACE;COMPONENTE GIRADO ;MAQUINA;ID 2;VOLT
SMD;SIPLACE;COMPONENTE MAL COLOCADO;MAQUINA;ID 2;VOLT
SMD;SIPLACE;CONTAMINACION;MAQUINA;ID 2;VOLT
SMD;SIPLACE;DESPLAZADOS;MAQUINA;ID 2;VOLT
SMD;SIPLACE;FALLA DE VISION ;MAQUINA;ID 2;VOLT
SMD;SIPLACE;FALTANTE;MAQUINA;ID 2;VOLT
SMD;SIPLACE;FEEDER DAÑADO;MAQUINA;ID 2;VOLT
SMD;SIPLACE;MAL FLUJO;MANO DE OBRA;ID 2;VOLT
SMD;SIPLACE;PANEL ABORTADO;MAQUINA;ID 2;VOLT
SMD;SIPLACE;PANEL ATORADO;MAQUINA;ID 2;VOLT
SMD;SIPLACE;PANEL ENCIMADO;MAQUINA;ID 2;VOLT
SMD;SIPLACE;PANEL QUEBRADO;MAQUINA;ID 2;VOLT
SMD;SIPLACE;TOMBSTONE;MAQUINA;ID 2;VOLT
SMD;HORNO DE REFLUJO;BARRIDA;MANO DE OBRA;ID 2;VOLT
SMD;HORNO DE REFLUJO;CANTO;METODO;ID 2;VOLT
SMD;HORNO DE REFLUJO;COBRE EXPUESTO;MAQUINA;ID 2;VOLT
SMD;HORNO DE REFLUJO;COMPONENTE ELEVADO;MAQUINA;ID 2;VOLT
SMD;HORNO DE REFLUJO;COMPONENTE FRACTURADO;MAQUINA;ID 2;VOLT
SMD;HORNO DE REFLUJO;COMPONENTE GIRADO ;MAQUINA;ID 2;VOLT
SMD;HORNO DE REFLUJO;CONTAMINACION;MAQUINA;ID 2;VOLT
SMD;HORNO DE REFLUJO;CORTOS;MAQUINA;ID 2;VOLT
SMD;HORNO DE REFLUJO;DESPLAZADOS;MAQUINA;ID 2;VOLT
SMD;HORNO DE REFLUJO;DESPLAZADOS PO GUIA CENTRAL;MAQUINA;ID 2;VOLT
SMD;HORNO DE REFLUJO;PANEL ABORTADO;METODO;ID 2;VOLT
SMD;HORNO DE REFLUJO;PANEL ATORADO;MAQUINA;ID 2;VOLT
SMD;HORNO DE REFLUJO;PANEL ENCIMADO;MANO DE OBRA;ID 2;VOLT
SMD;HORNO DE REFLUJO;PANEL QUEBRADO;MAQUINA;ID 2;VOLT
SMD;HORNO DE REFLUJO;PANEL QUEMADO;MAQUINA;ID 2;VOLT
SMD;HORNO DE REFLUJO;PASTA SIN REFLUIR;MAQUINA;ID 2;VOLT
SMD;HORNO DE REFLUJO;TOMBSTONE;MAQUINA;ID 2;VOLT
SMD;HORNO DE REFLUJO;UNIDAD QUEMADA;MAQUINA;ID 2;VOLT
SMD;HORNO DE REFLUJO;UNIDAD CAIDA EN HORNO;MAQUINA;ID 2;VOLT
SMD;AOI;COBRE EXPUESTO;MAQUINA;ID 2;VOLT
SMD;AOI;CONTAMINACION;MAQUINA;ID 2;VOLT
SMD;AOI;DATA MATRIX ILEGIBLE;MAQUINA;ID 2;VOLT
SMD;AOI;FALLA DE VISION ;MAQUINA;ID 2;VOLT
SMD;AOI;INDICE VIEJO ;METODO;ID 2;VOLT
SMD;AOI;PANEL ABORTADO;MAQUINA;ID 2;VOLT
SMD;AOI;PANEL ATORADO;MAQUINA;ID 2;VOLT
SMD;AOI;PANEL ENCIMADO;MAQUINA;ID 2;VOLT
SMD;AOI;PANEL QUEBRADO;MAQUINA;ID 2;VOLT
SMD;AOI;UNIDAD CAIDA AL PISO;MAQUINA;ID 2;VOLT
SMD;DESPANALIZADO ;MAL DESPANELIZADA;MANO DE OBRA;ID 2;VOLT
SMD;DESPANALIZADO ;UNIDAD CAIDA AL PISO;METODO;ID 2;VOLT
SMD;DESPANALIZADO;UNIDAD DAÑADA;MAQUINA;ID 2;VOLT
SMD;MOTOR PIN-PRESS;UNIDAD CAIDA AL PISO;METODO;ID 2;VOLT
SMD;MOTOR PIN-PRESS;UNIDAD DAÑADA;MAQUINA;ID 2;VOLT
SMD;MOTOR PIN-PRESS;UNIDAD MAL PRENSADA;MAQUINA;ID 2;VOLT
SMD;MOTOR PIN-PRESS;PCB DAÑADO;MAQUINA;ID 2;VOLT
SMD;MOTOR PIN-PRESS;COMPONENTE FRACTURADO;MAQUINA;ID 2;VOLT
SMD;MOTOR PIN-PRESS;MAL FLUJO;MANO DE OBRA;ID 2;VOLT
SMD;MOTOR PIN-PRESS;UNIDAD CAIDA AL PISO;MANO DE OBRA;ID 2;VOLT
SMD;MOTOR PIN-PRESS;UNIDAD GOLPEADA;MANO DE OBRA;ID 2;VOLT
SMD;MOTOR PIN-PRESS;MOTOR MAL PRENSADO;MAQUINA;ID 2;VOLT
SMD;ICT;COMPONENTE FRACTURADO;MAQUINA;ID 2;VOLT
SMD;ICT;CONTAMINACION;MAQUINA;ID 2;VOLT
SMD;ICT;DATA MATRIX ILEGIBLE;MAQUINA;ID 2;VOLT
SMD;ICT;EXCESO DE PASS-COUNT;METODO;ID 2;VOLT
SMD;ICT;MAL FLUJO;MANO DE OBRA;ID 2;VOLT
SMD;ICT;SIN INTERLOCKING;MANO DE OBRA;ID 2;VOLT
SMD;ICT;SIN PRUEBA ANTERIOR;MANO DE OBRA;ID 2;VOLT
SMD;ICT;UNIDAD CAIDA AL PISO;METODO;ID 2;VOLT
SMD;ICT;UNIDAD DAÑADA;MAQUINA;ID 2;VOLT
SMD;ICT;UNIDAD GOLPEADA;METODO;ID 2;VOLT
SMD;PRUEBA FUNCIONAL;COMPONENTE FRACTURADO;METODO;ID 2;VOLT
SMD;PRUEBA FUNCIONAL;CONTAMINACION;MAQUINA;ID 2;VOLT
SMD;PRUEBA FUNCIONAL;DATA MATRIX ILEGIBLE;MAQUINA;ID 2;VOLT
SMD;PRUEBA FUNCIONAL;EXCESO DE PASS-COUNT;METODO;ID 2;VOLT
SMD;PRUEBA FUNCIONAL;MAL FLUJO;MANO DE OBRA;ID 2;VOLT
SMD;PRUEBA FUNCIONAL;SIN INTERLOCKING;MAQUINA;ID 2;VOLT
SMD;PRUEBA FUNCIONAL;SIN PRUEBA ANTERIOR;MANO DE OBRA;ID 2;VOLT
SMD;PRUEBA FUNCIONAL;UNIDAD CAIDA AL PISO;METODO;ID 2;VOLT
SMD;PRUEBA FUNCIONAL;UNIDAD DAÑADA;MANO DE OBRA;ID 2;VOLT
SMD;PRUEBA FUNCIONAL;UNIDAD GOLPEADA;METODO;ID 2;VOLT
DIAGNOSTICO ;RETRABAJO;CAMBIO DE INGENIERIA ;METODO;ID 2;VOLT
DIAGNOSTICO ;RETRABAJO;CAMBIO DE LAYOUT;METODO;ID 2;VOLT
DIAGNOSTICO ;RETRABAJO;MASCARA ABIERTA;MANO DE OBRA;ID 2;VOLT
DIAGNOSTICO ;RETRABAJO;MASCARA QUEBRADA;MANO DE OBRA;ID 2;VOLT
DIAGNOSTICO ;RETRABAJO;LENTE RAYADA;MANO DE OBRA;ID 2;VOLT
DIAGNOSTICO ;RETRABAJO;MASCARA DAÑADA ;MANO DE OBRA;ID 2;VOLT
DIAGNOSTICO ;RETRABAJO;ETIQUETA ILEGIBLE;MAQUINA;ID 2;VOLT
DIAGNOSTICO ;RETRABAJO;ETIQUETA INCORRECTA;MANO DE OBRA;ID 2;VOLT
DIAGNOSTICO ;RETRABAJO;ETIQUETA MAL IMPRESO;MAQUINA;ID 2;VOLT
DIAGNOSTICO ;RETRABAJO;DEFECTO COSMETICO;MANO DE OBRA;ID 2;VOLT
DIAGNOSTICO ;RETRABAJO;MAL ENSAMBLADA ;MANO DE OBRA;ID 2;VOLT
DIAGNOSTICO ;RETRABAJO;MAL FLUJO;METODO;ID 2;VOLT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;CALIBRACION DE IMPRESORA ;METODO;ID 2;VOLT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;CAMBIO DE INGENIERIA ;METODO;ID 2;VOLT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;CAMBIO DE SOFTWARE;METODO;ID 2;VOLT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;COMPONENTE FRACTURADO;MAQUINA;ID 2;VOLT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;DATA MATRIX ILEGIBLE;METODO;ID 2;VOLT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;ERROR DE FLLUJO;MANO DE OBRA;ID 2;VOLT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;FALLA FUNCIONAL;MAQUINA;ID 2;VOLT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;MATERIAL OBSOLETO;METODO;ID 2;VOLT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;MUESTRA DE ORO DAÑADA ;METODO;ID 2;VOLT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;MUESTRAS CADUCAS;METODO;ID 2;VOLT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;EXCESO DE PASS-COUNT;METODO;ID 2;VOLT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;SIN EVIDENCIA DE PIN ;MAQUINA;ID 2;VOLT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;SIN PRUEBA ANTERIOR;METODO;ID 2;VOLT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;UNIDAD DAÑADA;MAQUINA;ID 2;VOLT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;UNIDAD DE PRUEBAS ;METODO;ID 2;VOLT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;UNIDAD GOLPEADA ;MANO DE OBRA;ID 2;VOLT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;UNIDAD CAIDA AL PISO;METODO;ID 2;VOLT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;CARCASA ABIERTA;MANO DE OBRA;ID 2;VOLT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;CARCASA QUEBRADA;MANO DE OBRA;ID 2;VOLT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;CARCASA RAYADA;MANO DE OBRA;ID 2;VOLT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;CARCAZA DAÑADA ;MANO DE OBRA;ID 2;VOLT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;MAL ENSAMBLADA ;MANO DE OBRA;ID 2;VOLT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;MAL FLUJO;MANO DE OBRA;ID 2;VOLT
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;UNIDAD GOLPEADA;MANO DE OBRA;ID 2;VOLT
BACKEND/ENSAMBLE FINAL;EMPAQUE;SIN PRUEBA ANTERIOR;METODO;ID 2;VOLT
BACKEND/ENSAMBLE FINAL;EMPAQUE;EXCESO DE PASS-COUNT;METODO;ID 2;VOLT
BACKEND/ENSAMBLE FINAL;EMPAQUE;MAL MANEJO;MANO DE OBRA;ID 2;VOLT
BACKEND/ENSAMBLE FINAL;EMPAQUE;NO LEE DATA MATRIZ;MAQUINA;ID 2;VOLT
BACKEND/ENSAMBLE FINAL;EMPAQUE;UNIDAD CAIDA AL PISO;METODO;ID 2;VOLT
DIAGNOSTICO ;RETRABAJO;RETRABAJO;MANO DE OBRA;ID 2;VOLT
SMD;ASYS;CAMBIO DE INGENIERIA ;MANO DE OBRA;ID 2;EFLEX
SMD;ASYS;COBRE EXPUESTO;METODO;ID 2;EFLEX
SMD;ASYS;COMPONENTE ARRANCADO;MAQUINA;ID 2;EFLEX
SMD;ASYS;COMPONENTE FRACTURADO;MAQUINA;ID 2;EFLEX
SMD;ASYS;CONTAMINACION;MAQUINA;ID 2;EFLEX
SMD;ASYS;ERROR DE OPERACION ;MANO DE OBRA;ID 2;EFLEX
SMD;ASYS;INDICE VIEJO ;MANO DE OBRA;ID 2;EFLEX
SMD;ASYS;MAL MANEJO;MANO DE OBRA;ID 2;EFLEX
SMD;ASYS;PANEL ABORTADO;METODO;ID 2;EFLEX
SMD;ASYS;PANEL ATORADO;MAQUINA;ID 2;EFLEX
SMD;ASYS;PANEL ENCIMADO;MAQUINA;ID 2;EFLEX
SMD;ASYS;PANEL QUEBRADO;METODO;ID 2;EFLEX
SMD;ASYS;UNIDAD CAIDA AL PISO;METODO;ID 2;EFLEX
SMD;ASYS;UNIDAD DAÑADA;MAQUINA;ID 2;EFLEX
SMD;ASYS;UNIDAD GOLPEADA;MAQUINA;ID 2;EFLEX
SMD;DEK;BARRIDA;MAQUINA;ID 2;EFLEX
SMD;DEK;COBRE EXPUESTO;MANO DE OBRA;ID 2;EFLEX
SMD;DEK;CONTAMINACION;METODO;ID 2;EFLEX
SMD;DEK;CORTOS;MAQUINA;ID 2;EFLEX
SMD;DEK;DATA MATRIX DESPLAZADO ;MAQUINA;ID 2;EFLEX
SMD;DEK;DATA MATRIX ILEGIBLE;MAQUINA;ID 2;EFLEX
SMD;DEK;DATA MATRIX INCORRECTO;METODO;ID 2;EFLEX
SMD;DEK;DATA MATRIX MAL IMPRESO;MAQUINA;ID 2;EFLEX
SMD;DEK;FALLA DE VISION ;MAQUINA;ID 2;EFLEX
SMD;DEK;MAL FLUJO;MANO DE OBRA;ID 2;EFLEX
SMD;DEK;IMPRESION DESPLAZADA;MAQUINA;ID 2;EFLEX
SMD;DEK;INSUFICIENCIA;MAQUINA;ID 2;EFLEX
SMD;DEK;PANEL ABORTADO;MANO DE OBRA;ID 2;EFLEX
SMD;DEK;PANEL ATORADO;MAQUINA;ID 2;EFLEX
SMD;DEK;PANEL ENCIMADO;MAQUINA;ID 2;EFLEX
SMD;DEK;PANEL QUEBRADO;MAQUINA;ID 2;EFLEX
SMD;DEK;PASTA ALTA;MAQUINA;ID 2;EFLEX
SMD;DEK;UNIDAD CAIDA AL PISO;METODO;ID 2;EFLEX
SMD;SIPLACE;ADICIONALES;MAQUINA;ID 2;EFLEX
SMD;SIPLACE;BARRIDA;MANO DE OBRA;ID 2;EFLEX
SMD;SIPLACE;CANTO;MAQUINA;ID 2;EFLEX
SMD;SIPLACE;COBRE EXPUESTO;MANO DE OBRA;ID 2;EFLEX
SMD;SIPLACE;COMP INVERTIDO;METODO;ID 2;EFLEX
SMD;SIPLACE;COMPONENTE DE CABEZA;MAQUINA;ID 2;EFLEX
SMD;SIPLACE;COMPONENTE ELEVADO;MAQUINA;ID 2;EFLEX
SMD;SIPLACE;COMPONENTE EQUIVOCADO;METODO;ID 2;EFLEX
SMD;SIPLACE;COMPONENTE FRACTURADO;MAQUINA;ID 2;EFLEX
SMD;SIPLACE;COMPONENTE GIRADO ;MAQUINA;ID 2;EFLEX
SMD;SIPLACE;COMPONENTE MAL COLOCADO;MAQUINA;ID 2;EFLEX
SMD;SIPLACE;CONTAMINACION;MAQUINA;ID 2;EFLEX
SMD;SIPLACE;DESPLAZADOS;MAQUINA;ID 2;EFLEX
SMD;SIPLACE;FALLA DE VISION ;MAQUINA;ID 2;EFLEX
SMD;SIPLACE;FALTANTE;MAQUINA;ID 2;EFLEX
SMD;SIPLACE;FEEDER DAÑADO;MAQUINA;ID 2;EFLEX
SMD;SIPLACE;MAL FLUJO;MANO DE OBRA;ID 2;EFLEX
SMD;SIPLACE;PANEL ABORTADO;MAQUINA;ID 2;EFLEX
SMD;SIPLACE;PANEL ATORADO;MAQUINA;ID 2;EFLEX
SMD;SIPLACE;PANEL ENCIMADO;MAQUINA;ID 2;EFLEX
SMD;SIPLACE;PANEL QUEBRADO;MAQUINA;ID 2;EFLEX
SMD;SIPLACE;TOMBSTONE;MAQUINA;ID 2;EFLEX
SMD;HORNO DE REFLUJO;BARRIDA;MANO DE OBRA;ID 2;EFLEX
SMD;HORNO DE REFLUJO;CANTO;METODO;ID 2;EFLEX
SMD;HORNO DE REFLUJO;COBRE EXPUESTO;MAQUINA;ID 2;EFLEX
SMD;HORNO DE REFLUJO;COMPONENTE ELEVADO;MAQUINA;ID 2;EFLEX
SMD;HORNO DE REFLUJO;COMPONENTE FRACTURADO;MAQUINA;ID 2;EFLEX
SMD;HORNO DE REFLUJO;COMPONENTE GIRADO ;MAQUINA;ID 2;EFLEX
SMD;HORNO DE REFLUJO;CONTAMINACION;MAQUINA;ID 2;EFLEX
SMD;HORNO DE REFLUJO;CORTOS;MAQUINA;ID 2;EFLEX
SMD;HORNO DE REFLUJO;DESPLAZADOS;MAQUINA;ID 2;EFLEX
SMD;HORNO DE REFLUJO;DESPLAZADOS PO GUIA CENTRAL;MAQUINA;ID 2;EFLEX
SMD;HORNO DE REFLUJO;PANEL ABORTADO;METODO;ID 2;EFLEX
SMD;HORNO DE REFLUJO;PANEL ATORADO;MAQUINA;ID 2;EFLEX
SMD;HORNO DE REFLUJO;PANEL ENCIMADO;MANO DE OBRA;ID 2;EFLEX
SMD;HORNO DE REFLUJO;PANEL QUEBRADO;MAQUINA;ID 2;EFLEX
SMD;HORNO DE REFLUJO;PANEL QUEMADO;MAQUINA;ID 2;EFLEX
SMD;HORNO DE REFLUJO;PASTA SIN REFLUIR;MAQUINA;ID 2;EFLEX
SMD;HORNO DE REFLUJO;TOMBSTONE;MAQUINA;ID 2;EFLEX
SMD;HORNO DE REFLUJO;UNIDAD QUEMADA;MAQUINA;ID 2;EFLEX
SMD;HORNO DE REFLUJO;UNIDAD CAIDA EN HORNO;MAQUINA;ID 2;EFLEX
SMD;AOI;COBRE EXPUESTO;MAQUINA;ID 2;EFLEX
SMD;AOI;CONTAMINACION;MAQUINA;ID 2;EFLEX
SMD;AOI;DATA MATRIX ILEGIBLE;MAQUINA;ID 2;EFLEX
SMD;AOI;FALLA DE VISION ;MAQUINA;ID 2;EFLEX
SMD;AOI;INDICE VIEJO ;METODO;ID 2;EFLEX
SMD;AOI;PANEL ABORTADO;MAQUINA;ID 2;EFLEX
SMD;AOI;PANEL ATORADO;MAQUINA;ID 2;EFLEX
SMD;AOI;PANEL ENCIMADO;MAQUINA;ID 2;EFLEX
SMD;AOI;PANEL QUEBRADO;MAQUINA;ID 2;EFLEX
SMD;AOI;UNIDAD CAIDA AL PISO;MAQUINA;ID 2;EFLEX
SMD;DESPANALIZADO ;MAL DESPANELIZADA;MANO DE OBRA;ID 2;EFLEX
SMD;DESPANALIZADO ;UNIDAD CAIDA AL PISO;METODO;ID 2;EFLEX
SMD;DESPANALIZADO;UNIDAD DAÑADA;MAQUINA;ID 2;EFLEX
SMD;MOTOR PIN-PRESS;UNIDAD CAIDA AL PISO;METODO;ID 2;EFLEX
SMD;MOTOR PIN-PRESS;UNIDAD DAÑADA;MAQUINA;ID 2;EFLEX
SMD;MOTOR PIN-PRESS;UNIDAD MAL PRENSADA;MAQUINA;ID 2;EFLEX
SMD;MOTOR PIN-PRESS;PCB DAÑADO;MAQUINA;ID 2;EFLEX
SMD;MOTOR PIN-PRESS;COMPONENTE FRACTURADO;MAQUINA;ID 2;EFLEX
SMD;MOTOR PIN-PRESS;MAL FLUJO;MANO DE OBRA;ID 2;EFLEX
SMD;MOTOR PIN-PRESS;UNIDAD CAIDA AL PISO;MANO DE OBRA;ID 2;EFLEX
SMD;MOTOR PIN-PRESS;UNIDAD GOLPEADA;MANO DE OBRA;ID 2;EFLEX
SMD;MOTOR PIN-PRESS;MOTOR MAL PRENSADO;MAQUINA;ID 2;EFLEX
SMD;ICT;COMPONENTE FRACTURADO;MAQUINA;ID 2;EFLEX
SMD;ICT;CONTAMINACION;MAQUINA;ID 2;EFLEX
SMD;ICT;DATA MATRIX ILEGIBLE;MAQUINA;ID 2;EFLEX
SMD;ICT;EXCESO DE PASS-COUNT;METODO;ID 2;EFLEX
SMD;ICT;MAL FLUJO;MANO DE OBRA;ID 2;EFLEX
SMD;ICT;SIN INTERLOCKING;MANO DE OBRA;ID 2;EFLEX
SMD;ICT;SIN PRUEBA ANTERIOR;MANO DE OBRA;ID 2;EFLEX
SMD;ICT;UNIDAD CAIDA AL PISO;METODO;ID 2;EFLEX
SMD;ICT;UNIDAD DAÑADA;MAQUINA;ID 2;EFLEX
SMD;ICT;UNIDAD GOLPEADA;METODO;ID 2;EFLEX
SMD;PRUEBA FUNCIONAL;COMPONENTE FRACTURADO;METODO;ID 2;EFLEX
SMD;PRUEBA FUNCIONAL;CONTAMINACION;MAQUINA;ID 2;EFLEX
SMD;PRUEBA FUNCIONAL;DATA MATRIX ILEGIBLE;MAQUINA;ID 2;EFLEX
SMD;PRUEBA FUNCIONAL;EXCESO DE PASS-COUNT;METODO;ID 2;EFLEX
SMD;PRUEBA FUNCIONAL;MAL FLUJO;MANO DE OBRA;ID 2;EFLEX
SMD;PRUEBA FUNCIONAL;SIN INTERLOCKING;MAQUINA;ID 2;EFLEX
SMD;PRUEBA FUNCIONAL;SIN PRUEBA ANTERIOR;MANO DE OBRA;ID 2;EFLEX
SMD;PRUEBA FUNCIONAL;UNIDAD CAIDA AL PISO;METODO;ID 2;EFLEX
SMD;PRUEBA FUNCIONAL;UNIDAD DAÑADA;MANO DE OBRA;ID 2;EFLEX
SMD;PRUEBA FUNCIONAL;UNIDAD GOLPEADA;METODO;ID 2;EFLEX
DIAGNOSTICO ;RETRABAJO;CAMBIO DE INGENIERIA ;METODO;ID 2;EFLEX
DIAGNOSTICO ;RETRABAJO;CAMBIO DE LAYOUT;METODO;ID 2;EFLEX
DIAGNOSTICO ;RETRABAJO;MASCARA ABIERTA;MANO DE OBRA;ID 2;EFLEX
DIAGNOSTICO ;RETRABAJO;MASCARA QUEBRADA;MANO DE OBRA;ID 2;EFLEX
DIAGNOSTICO ;RETRABAJO;LENTE RAYADA;MANO DE OBRA;ID 2;EFLEX
DIAGNOSTICO ;RETRABAJO;MASCARA DAÑADA ;MANO DE OBRA;ID 2;EFLEX
DIAGNOSTICO ;RETRABAJO;ETIQUETA ILEGIBLE;MAQUINA;ID 2;EFLEX
DIAGNOSTICO ;RETRABAJO;ETIQUETA INCORRECTA;MANO DE OBRA;ID 2;EFLEX
DIAGNOSTICO ;RETRABAJO;ETIQUETA MAL IMPRESO;MAQUINA;ID 2;EFLEX
DIAGNOSTICO ;RETRABAJO;DEFECTO COSMETICO;MANO DE OBRA;ID 2;EFLEX
DIAGNOSTICO ;RETRABAJO;MAL ENSAMBLADA ;MANO DE OBRA;ID 2;EFLEX
DIAGNOSTICO ;RETRABAJO;MAL FLUJO;METODO;ID 2;EFLEX
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;CALIBRACION DE IMPRESORA ;METODO;ID 2;EFLEX
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;CAMBIO DE INGENIERIA ;METODO;ID 2;EFLEX
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;CAMBIO DE SOFTWARE;METODO;ID 2;EFLEX
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;COMPONENTE FRACTURADO;MAQUINA;ID 2;EFLEX
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;DATA MATRIX ILEGIBLE;METODO;ID 2;EFLEX
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;ERROR DE FLLUJO;MANO DE OBRA;ID 2;EFLEX
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;FALLA FUNCIONAL;MAQUINA;ID 2;EFLEX
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;MATERIAL OBSOLETO;METODO;ID 2;EFLEX
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;MUESTRA DE ORO DAÑADA ;METODO;ID 2;EFLEX
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;MUESTRAS CADUCAS;METODO;ID 2;EFLEX
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;EXCESO DE PASS-COUNT;METODO;ID 2;EFLEX
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;SIN EVIDENCIA DE PIN ;MAQUINA;ID 2;EFLEX
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;SIN PRUEBA ANTERIOR;METODO;ID 2;EFLEX
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;UNIDAD DAÑADA;MAQUINA;ID 2;EFLEX
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;UNIDAD DE PRUEBAS ;METODO;ID 2;EFLEX
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;UNIDAD GOLPEADA ;MANO DE OBRA;ID 2;EFLEX
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;UNIDAD CAIDA AL PISO;METODO;ID 2;EFLEX
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;CARCASA ABIERTA;MANO DE OBRA;ID 2;EFLEX
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;CARCASA QUEBRADA;MANO DE OBRA;ID 2;EFLEX
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;CARCASA RAYADA;MANO DE OBRA;ID 2;EFLEX
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;CARCAZA DAÑADA ;MANO DE OBRA;ID 2;EFLEX
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;MAL ENSAMBLADA ;MANO DE OBRA;ID 2;EFLEX
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;MAL FLUJO;MANO DE OBRA;ID 2;EFLEX
BACKEND/ENSAMBLE FINAL;PRUEBA FINAL;UNIDAD GOLPEADA;MANO DE OBRA;ID 2;EFLEX
BACKEND/ENSAMBLE FINAL;EMPAQUE;SIN PRUEBA ANTERIOR;METODO;ID 2;EFLEX
BACKEND/ENSAMBLE FINAL;EMPAQUE;EXCESO DE PASS-COUNT;METODO;ID 2;EFLEX
BACKEND/ENSAMBLE FINAL;EMPAQUE;MAL MANEJO;MANO DE OBRA;ID 2;EFLEX
BACKEND/ENSAMBLE FINAL;EMPAQUE;NO LEE DATA MATRIZ;MAQUINA;ID 2;EFLEX
BACKEND/ENSAMBLE FINAL;EMPAQUE;UNIDAD CAIDA AL PISO;METODO;ID 2;EFLEX
DIAGNOSTICO ;RETRABAJO;RETRABAJO;MANO DE OBRA;ID 2;EFLEX
SMD;ASYS;CAMBIO DE INGENIERIA ;MANO DE OBRA;ID 2;VW A6
SMD;ASYS;COBRE EXPUESTO;METODO;ID 2;VW A6
SMD;ASYS;COMPONENTE ARRANCADO;MAQUINA;ID 2;VW A6
SMD;ASYS;COMPONENTE FRACTURADO;MAQUINA;ID 2;VW A6
SMD;ASYS;CONTAMINACION;MAQUINA;ID 2;VW A6
SMD;ASYS;ERROR DE OPERACION ;MANO DE OBRA;ID 2;VW A6
SMD;ASYS;INDICE VIEJO ;MANO DE OBRA;ID 2;VW A6
SMD;ASYS;MAL MANEJO;MANO DE OBRA;ID 2;VW A6
SMD;ASYS;PANEL ABORTADO;METODO;ID 2;VW A6
SMD;ASYS;PANEL ATORADO;MAQUINA;ID 2;VW A6
